,frequency,index,word
861,-7.445120254420377,861,see
862,-7.450222306304273,862,lunch
863,-7.452783127165947,863,sunset
864,-7.457924526666366,864,boarder
865,-7.4630924968248085,865,electronic
866,-7.4630924968248085,866,monitors
867,-7.4630924968248085,867,graze
868,-7.465686532001856,868,new
869,-7.468287313701913,869,turn
870,-7.468287313701913,870,tied
871,-7.473509257683064,871,ceiling
872,-7.476130491162937,872,arranged
873,-7.481393661207212,873,kind
874,-7.4840356706700515,874,overlooking
875,-7.486684678841629,875,machine
876,-7.486684678841629,876,pointing
877,-7.492003840319228,877,pastries
878,-7.492003840319228,878,closed
879,-7.494674068875108,879,coat
880,-7.494674068875108,880,tan
881,-7.497351446645824,881,pots
882,-7.497351446645824,882,vegetable
883,-7.500036012016492,883,curtain
884,-7.500036012016492,884,pond
885,-7.502727803682204,885,messy
886,-7.502727803682204,886,cage
887,-7.508133222249112,887,sale
888,-7.510846928120708,888,wide
889,-7.510846928120708,889,rider
890,-7.510846928120708,890,type
891,-7.510846928120708,891,says
892,-7.519032512707147,892,roof
893,-7.524527032024789,893,pie
894,-7.527285654463869,894,himself
895,-7.527285654463869,895,pasta
896,-7.530051907956759,896,narrow
897,-7.530051907956759,897,transit
898,-7.532825834839484,898,urban
899,-7.53560747780136,899,picnic
900,-7.53560747780136,900,veggies
901,-7.538396879888939,901,towels
902,-7.538396879888939,902,toilets
903,-7.543999135437609,903,overhead
904,-7.543999135437609,904,sea
905,-7.5468120768142235,905,fashioned
906,-7.5468120768142235,906,bite
907,-7.5468120768142235,907,fighter
908,-7.5468120768142235,908,chips
909,-7.552461809356343,909,tour
910,-7.555298690691542,910,fancy
911,-7.56099671180618,911,bottom
912,-7.56099671180618,912,antique
913,-7.5638579440872125,913,loaded
914,-7.5638579440872125,914,ear
915,-7.5638579440872125,915,toys
916,-7.5638579440872125,916,device
917,-7.566727386515165,917,walkway
918,-7.566727386515165,918,action
919,-7.569605086342779,919,hold
920,-7.569605086342779,920,reads
921,-7.569605086342779,921,signal
922,-7.569605086342779,922,pepperoni
923,-7.572491091231916,923,sides
924,-7.572491091231916,924,gets
925,-7.575385449258279,925,gold
926,-7.578288208916241,926,plain
927,-7.578288208916241,927,colors
928,-7.584119129227034,928,smoke
929,-7.584119129227034,929,petting
930,-7.587047389006123,930,shade
931,-7.587047389006123,931,doorway
932,-7.587047389006123,932,suits
933,-7.589984248679432,933,net
934,-7.5929297589091895,934,giving
935,-7.59588397080662,935,photos
936,-7.59588397080662,936,object
937,-7.59588397080662,937,still
938,-7.59588397080662,938,short
939,-7.59588397080662,939,kinds
940,-7.598846935937278,940,rest
941,-7.601818706326435,941,wrapped
942,-7.601818706326435,942,scooter
943,-7.604799334464573,943,was
944,-7.6077888733129395,944,cloth
945,-7.6077888733129395,945,grill
946,-7.61379489737315,946,leash
947,-7.61379489737315,947,pastry
948,-7.61379489737315,948,baked
949,-7.616811490912577,949,clothing
950,-7.619837211829113,950,carrot
951,-7.625916257905496,951,beneath
952,-7.625916257905496,952,hole
953,-7.632032484922931,953,held
954,-7.632032484922931,954,leading
955,-7.632032484922931,955,commuter
956,-7.632032484922931,956,leather
957,-7.635104683959902,957,winter
958,-7.635104683959902,958,structure
959,-7.635104683959902,959,ties
960,-7.63818635049731,960,make
961,-7.63818635049731,961,do
962,-7.63818635049731,962,steam
963,-7.63818635049731,963,houses
964,-7.641277543066982,964,prepared
965,-7.644378320745231,965,blurry
966,-7.647488743159624,966,contains
967,-7.647488743159624,967,appears
968,-7.647488743159624,968,lies
969,-7.647488743159624,969,racing
970,-7.6568784835094625,970,partially
971,-7.660028092412359,971,pier
972,-7.666357227464006,972,pants
973,-7.672726675749486,973,vanity
974,-7.672726675749486,974,what
975,-7.672726675749486,975,pedestrians
976,-7.672726675749486,976,ship
977,-7.672726675749486,977,decorative
978,-7.675926678480156,978,six
979,-7.675926678480156,979,features
980,-7.675926678480156,980,electric
981,-7.679136954110405,981,palm
982,-7.682357568810447,982,used
983,-7.6855885893918945,983,containers
984,-7.6888300833160645,984,peppers
985,-7.6888300833160645,985,officer
986,-7.692082118702443,986,opened
987,-7.692082118702443,987,rainy
988,-7.698618089682228,988,bow
989,-7.698618089682228,989,tomato
990,-7.70519706078027,990,apartment
991,-7.70519706078027,991,bunches
992,-7.70519706078027,992,farm
993,-7.708502848914769,993,use
994,-7.708502848914769,994,railing
995,-7.708502848914769,995,harbor
996,-7.708502848914769,996,streets
997,-7.711819601540764,997,residential
998,-7.711819601540764,998,lettuce
999,-7.7151473916334385,999,island
1000,-7.7151473916334385,1000,hard
1001,-7.7151473916334385,1001,sail
1002,-7.7184862928989535,1002,model
1003,-7.721836379784236,1003,produce
1004,-7.721836379784236,1004,flight
1005,-7.72519772748694,1005,sheet
1006,-7.728570411965579,1006,outfit
1007,-7.728570411965579,1007,ripe
1008,-7.728570411965579,1008,papers
1009,-7.731954509949819,1009,waits
1010,-7.731954509949819,1010,stack
1011,-7.735350098950958,1011,shopping
1012,-7.738757257272573,1012,includes
1013,-7.738757257272573,1013,beans
1014,-7.738757257272573,1014,soda
1015,-7.742176064021358,1015,deck
1016,-7.74904894330912,1016,tiny
1017,-7.74904894330912,1017,foreground
1018,-7.752503178177207,1018,lid
1019,-7.752503178177207,1019,hats
1020,-7.7559693861536925,1020,ladies
1021,-7.7559693861536925,1021,cap
1022,-7.7559693861536925,1022,smart
1023,-7.759447650530019,1023,garage
1024,-7.759447650530019,1024,these
1025,-7.762938055469787,1025,tooth
1026,-7.762938055469787,1026,tow
1027,-7.762938055469787,1027,sheets
1028,-7.766440686020989,1028,upside
1029,-7.766440686020989,1029,nose
1030,-7.766440686020989,1030,barn
1031,-7.769955628128434,1031,brightly
1032,-7.769955628128434,1032,makes
1033,-7.769955628128434,1033,here
1034,-7.769955628128434,1034,happy
1035,-7.769955628128434,1035,ketchup
1036,-7.773482968646402,1036,noodles
1037,-7.773482968646402,1037,remotes
1038,-7.773482968646402,1038,directions
1039,-7.777022795351526,1039,snowboards
1040,-7.777022795351526,1040,rural
1041,-7.780575196955894,1041,sliding
1042,-7.780575196955894,1042,heads
1043,-7.78414026312039,1043,displaying
1044,-7.78414026312039,1044,lift
1045,-7.78414026312039,1045,i
1046,-7.78414026312039,1046,bacon
1047,-7.78414026312039,1047,part
1048,-7.787718084468274,1048,bush
1049,-7.791308752599003,1049,personal
1050,-7.791308752599003,1050,propeller
1051,-7.7949123601023,1051,sized
1052,-7.7949123601023,1052,parade
1053,-7.7949123601023,1053,doll
1054,-7.7949123601023,1054,gas
1055,-7.7949123601023,1055,pavement
1056,-7.7949123601023,1056,patio
1057,-7.7949123601023,1057,mound
1058,-7.79852900057249,1058,alongside
1059,-7.79852900057249,1059,uniforms
1060,-7.802158768623068,1060,writing
1061,-7.802158768623068,1061,close-up
1062,-7.802158768623068,1062,persons
1063,-7.802158768623068,1063,vest
1064,-7.80580175990157,1064,stuff
1065,-7.80580175990157,1065,trays
1066,-7.80580175990157,1066,branches
1067,-7.809458071104679,1067,enclosed
1068,-7.809458071104679,1068,mug
1069,-7.809458071104679,1069,log
1070,-7.809458071104679,1070,aircraft
1071,-7.809458071104679,1071,touching
1072,-7.813127799993643,1072,but
1073,-7.813127799993643,1073,course
1074,-7.816811045409938,1074,rests
1075,-7.816811045409938,1075,platter
1076,-7.820507907291265,1076,pipe
1077,-7.820507907291265,1077,turned
1078,-7.820507907291265,1078,flags
1079,-7.820507907291265,1079,goats
1080,-7.8242184866877995,1080,lines
1081,-7.8242184866877995,1081,meters
1082,-7.8242184866877995,1082,loading
1083,-7.827942885778782,1083,laid
1084,-7.827942885778782,1084,deep
1085,-7.827942885778782,1085,throws
1086,-7.827942885778782,1086,fun
1087,-7.827942885778782,1087,juice
1088,-7.831681207889389,1088,purse
1089,-7.831681207889389,1089,costume
1090,-7.831681207889389,1090,airliner
1091,-7.831681207889389,1091,sausage
1092,-7.83543355750794,1092,utensils
1093,-7.83543355750794,1093,smile
1094,-7.83543355750794,1094,dresser
1095,-7.83543355750794,1095,ducks
1096,-7.839200040303417,1096,smaller
1097,-7.839200040303417,1097,carpet
1098,-7.839200040303417,1098,jets
1099,-7.8429807631433235,1099,pans
1100,-7.8429807631433235,1100,frosting
1101,-7.8429807631433235,1101,kicking
1102,-7.846775834111876,1102,tent
1103,-7.846775834111876,1103,itself
1104,-7.846775834111876,1104,sort
1105,-7.846775834111876,1105,disc
1106,-7.850585362528543,1106,approaching
1107,-7.854409458966947,1107,candle
1108,-7.854409458966947,1108,pick
1109,-7.858248235274111,1109,riders
1110,-7.858248235274111,1110,color
1111,-7.858248235274111,1111,attempting
1112,-7.858248235274111,1112,cover
1113,-7.862101804590102,1113,tea
1114,-7.86985378139442,1114,relaxing
1115,-7.86985378139442,1115,roll
1116,-7.86985378139442,1116,sailing
1117,-7.873752421810076,1117,sill
1118,-7.873752421810076,1118,growing
1119,-7.877666321131214,1119,chef
1120,-7.877666321131214,1120,uses
1121,-7.881595599271103,1121,greens
1122,-7.881595599271103,1122,mustard
1123,-7.885540377562119,1123,goes
1124,-7.885540377562119,1124,fake
1125,-7.885540377562119,1125,beige
1126,-7.885540377562119,1126,cones
1127,-7.885540377562119,1127,shoe
1128,-7.889500778778215,1128,leans
1129,-7.889500778778215,1129,museum
1130,-7.897468948427393,1130,missing
1131,-7.901476969824932,1131,pickup
1132,-7.905501120124658,1132,indoor
1133,-7.905501120124658,1133,rows
1134,-7.909541529661663,1134,hangs
1135,-7.909541529661663,1135,decorations
1136,-7.909541529661663,1136,collection
1137,-7.909541529661663,1137,ornate
1138,-7.909541529661663,1138,roadway
1139,-7.909541529661663,1139,mushrooms
1140,-7.913598330357276,1140,written
1141,-7.913598330357276,1141,egg
1142,-7.913598330357276,1142,runs
1143,-7.917671655744913,1143,power
1144,-7.917671655744913,1144,elderly
1145,-7.917671655744913,1145,terminal
1146,-7.917671655744913,1146,fried
1147,-7.921761640996438,1147,sweater
1148,-7.921761640996438,1148,american
1149,-7.92586842294909,1149,telephone
1150,-7.92586842294909,1150,lamps
1151,-7.92586842294909,1151,milk
1152,-7.929992140132953,1152,curtains
1153,-7.929992140132953,1153,falling
1154,-7.929992140132953,1154,rolling
1155,-7.934132932798985,1155,passes
1156,-7.934132932798985,1156,beverage
1157,-7.934132932798985,1157,performs
1158,-7.934132932798985,1158,bull
1159,-7.938290942947647,1159,crosswalk
1160,-7.938290942947647,1160,pulls
1161,-7.938290942947647,1161,jetliner
1162,-7.942466314358128,1162,shirtless
1163,-7.942466314358128,1163,spectators
1164,-7.942466314358128,1164,packed
1165,-7.942466314358128,1165,stunt
1166,-7.946659192618165,1166,sticks
1167,-7.950869725154508,1167,only
1168,-7.950869725154508,1168,toothbrushes
1169,-7.950869725154508,1169,built
1170,-7.950869725154508,1170,posted
1171,-7.950869725154508,1171,siting
1172,-7.950869725154508,1172,practicing
1173,-7.950869725154508,1173,formation
1174,-7.950869725154508,1174,mitt
1175,-7.95509806126403,1175,neatly
1176,-7.95509806126403,1176,wind
1177,-7.95509806126403,1177,wheels
1178,-7.95509806126403,1178,rope
1179,-7.967891412723938,1179,sports
1180,-7.967891412723938,1180,rear
1181,-7.967891412723938,1181,roses
1182,-7.972192494623329,1182,baskets
1183,-7.972192494623329,1183,electronics
1184,-7.972192494623329,1184,steep
1185,-7.972192494623329,1185,piled
1186,-7.972192494623329,1186,locomotive
1187,-7.976512155767846,1187,wagon
1188,-7.976512155767846,1188,wetsuit
1189,-7.980850557366443,1189,balls
1190,-7.9852078627354,1190,paved
1191,-7.9852078627354,1191,how
1192,-7.9852078627354,1192,landscape
1193,-7.989584237335199,1193,urinals
1194,-7.989584237335199,1194,ingredients
1195,-7.989584237335199,1195,bending
1196,-7.989584237335199,1196,wheel
1197,-7.989584237335199,1197,toast
1198,-7.993979848808237,1198,good
1199,-7.993979848808237,1199,tank
1200,-7.993979848808237,1200,hotdogs
1201,-7.993979848808237,1201,guitar
1202,-7.998394867017353,1202,2
1203,-7.998394867017353,1203,fluffy
1204,-7.998394867017353,1204,semi
1205,-7.998394867017353,1205,stadium
1206,-8.002829464085218,1206,skateboarders
1207,-8.007283814434599,1207,without
1208,-8.007283814434599,1208,pedestrian
1209,-8.007283814434599,1209,curled
1210,-8.007283814434599,1210,flown
1211,-8.01175809482952,1211,if
1212,-8.01175809482952,1212,glazed
1213,-8.01625248441736,1213,wires
1214,-8.01625248441736,1214,talks
1215,-8.01625248441736,1215,frame
1216,-8.020767164771886,1216,faces
1217,-8.025302319937278,1217,supplies
1218,-8.025302319937278,1218,tops
1219,-8.025302319937278,1219,workers
1220,-8.025302319937278,1220,block
1221,-8.025302319937278,1221,bucket
1222,-8.025302319937278,1222,art
1223,-8.025302319937278,1223,stick
1224,-8.025302319937278,1224,waters
1225,-8.025302319937278,1225,travels
1226,-8.025302319937278,1226,pitching
1227,-8.02985813647314,1227,tiles
1228,-8.02985813647314,1228,paint
1229,-8.02985813647314,1229,sculpture
1230,-8.02985813647314,1230,bride
1231,-8.02985813647314,1231,puppy
1232,-8.03443480350055,1232,pass
1233,-8.03443480350055,1233,we
1234,-8.03443480350055,1234,blankets
1235,-8.03443480350055,1235,dead
1236,-8.03903251274918,1236,jeans
1237,-8.03903251274918,1237,mirrors
1238,-8.03903251274918,1238,leg
1239,-8.043651458605474,1239,hits
1240,-8.043651458605474,1240,potted
1241,-8.048291838161976,1241,toaster
1242,-8.048291838161976,1242,garbage
1243,-8.048291838161976,1243,officers
1244,-8.052953851267787,1244,homemade
1245,-8.052953851267787,1245,stream
1246,-8.052953851267787,1246,downhill
1247,-8.052953851267787,1247,bunk
1248,-8.057637700580214,1248,pouring
1249,-8.057637700580214,1249,snowboarders
1250,-8.057637700580214,1250,sprinkles
1251,-8.062343591617626,1251,freezer
1252,-8.062343591617626,1252,direction
1253,-8.062343591617626,1253,frosted
1254,-8.062343591617626,1254,motion
1255,-8.067071732813574,1255,images
1256,-8.067071732813574,1256,floral
1257,-8.067071732813574,1257,shoulder
1258,-8.07182233557217,1258,tongue
1259,-8.076595614324829,1259,stuck
1260,-8.076595614324829,1260,paddle
1261,-8.076595614324829,1261,neon
1262,-8.076595614324829,1262,cargo
1263,-8.081391786588322,1263,gather
1264,-8.081391786588322,1264,london
1265,-8.081391786588322,1265,so
1266,-8.081391786588322,1266,tail
1267,-8.08621107302427,1267,item
1268,-8.08621107302427,1268,cupcakes
1269,-8.08621107302427,1269,selling
1270,-8.08621107302427,1270,fallen
1271,-8.091053697500058,1271,slopes
1272,-8.095919887151231,1272,chain
1273,-8.095919887151231,1273,surrounding
1274,-8.095919887151231,1274,speed
1275,-8.095919887151231,1275,strawberries
1276,-8.095919887151231,1276,competition
1277,-8.100809872445422,1277,pictured
1278,-8.100809872445422,1278,opposite
1279,-8.100809872445422,1279,rolls
1280,-8.100809872445422,1280,habitat
1281,-8.110662168888435,1281,desserts
1282,-8.110662168888435,1282,climbing
1283,-8.115624958230564,1283,gathering
1284,-8.115624958230564,1284,bank
1285,-8.115624958230564,1285,string
1286,-8.120612499741602,1286,spread
1287,-8.120612499741602,1287,great
1288,-8.120612499741602,1288,life
1289,-8.120612499741602,1289,pushing
1290,-8.120612499741602,1290,flip
1291,-8.125625041565147,1291,eye
1292,-8.125625041565147,1292,straw
1293,-8.125625041565147,1293,goat
1294,-8.130662835595103,1294,selfie
1295,-8.130662835595103,1295,asleep
1296,-8.130662835595103,1296,holder
1297,-8.130662835595103,1297,fast
1298,-8.130662835595103,1298,put
1299,-8.130662835595103,1299,range
1300,-8.130662835595103,1300,laughing
1301,-8.130662835595103,1301,blowing
1302,-8.130662835595103,1302,horseback
1303,-8.130662835595103,1303,moves
1304,-8.13572613755165,1304,groom
1305,-8.13572613755165,1305,bare
1306,-8.13572613755165,1306,mixed
1307,-8.13572613755165,1307,icing
1308,-8.140815207059122,1308,shallow
1309,-8.145930307725893,1309,counters
1310,-8.145930307725893,1310,basketball
1311,-8.145930307725893,1311,shiny
1312,-8.145930307725893,1312,tools
1313,-8.151071707226311,1313,objects
1314,-8.151071707226311,1314,microphone
1315,-8.156239677384754,1315,beef
1316,-8.161434494261858,1316,entrance
1317,-8.161434494261858,1317,you
1318,-8.16665643824301,1318,marble
1319,-8.16665643824301,1319,wait
1320,-8.16665643824301,1320,whole
1321,-8.16665643824301,1321,patch
1322,-8.16665643824301,1322,olives
1323,-8.16665643824301,1323,batting
1324,-8.171905794129152,1324,checkered
1325,-8.171905794129152,1325,headphones
1326,-8.177182851229997,1326,liquid
1327,-8.18248790345969,1327,featuring
1328,-8.18248790345969,1328,interior
1329,-8.187821249435052,1329,golden
1330,-8.187821249435052,1330,reaches
1331,-8.187821249435052,1331,catches
1332,-8.187821249435052,1332,carries
1333,-8.187821249435052,1333,handle
1334,-8.187821249435052,1334,feeder
1335,-8.193183192576438,1335,arrangement
1336,-8.198574041211314,1336,shirts
1337,-8.198574041211314,1337,double-decker
1338,-8.198574041211314,1338,position
1339,-8.203994108680654,1339,lighting
1340,-8.203994108680654,1340,opening
1341,-8.203994108680654,1341,design
1342,-8.203994108680654,1342,ben
1343,-8.203994108680654,1343,gravel
1344,-8.203994108680654,1344,delicious
1345,-8.209443713448218,1345,checking
1346,-8.209443713448218,1346,beard
1347,-8.209443713448218,1347,name
1348,-8.209443713448218,1348,grilled
1349,-8.209443713448218,1349,meadow
1350,-8.214923179212844,1350,cardboard
1351,-8.214923179212844,1351,covering
1352,-8.214923179212844,1352,stickers
1353,-8.220432835023814,1353,blonde
1354,-8.220432835023814,1354,haired
1355,-8.220432835023814,1355,urinal
1356,-8.220432835023814,1356,displays
1357,-8.220432835023814,1357,skirt
1358,-8.225973015399429,1358,travel
1359,-8.225973015399429,1359,shadow
1360,-8.225973015399429,1360,visible
1361,-8.225973015399429,1361,drive
1362,-8.225973015399429,1362,pack
1363,-8.225973015399429,1363,first
1364,-8.225973015399429,1364,duck
1365,-8.225973015399429,1365,carts
1366,-8.225973015399429,1366,controls
1367,-8.231544060448885,1367,covers
1368,-8.231544060448885,1368,miniature
1369,-8.231544060448885,1369,wears
1370,-8.237146315997554,1370,cafe
1371,-8.237146315997554,1371,flooring
1372,-8.237146315997554,1372,plaid
1373,-8.237146315997554,1373,grapes
1374,-8.237146315997554,1374,wing
1375,-8.24278013371581,1375,fountain
1376,-8.24278013371581,1376,hang
1377,-8.24278013371581,1377,condiments
1378,-8.24278013371581,1378,cookies
1379,-8.24278013371581,1379,travelling
1380,-8.248445871251487,1380,located
1381,-8.248445871251487,1381,following
1382,-8.248445871251487,1382,unmade
1383,-8.248445871251487,1383,league
1384,-8.248445871251487,1384,potato
1385,-8.254143892366125,1385,someones
1386,-8.254143892366125,1386,aerial
1387,-8.254143892366125,1387,exhibit
1388,-8.25987456707511,1388,shape
1389,-8.25987456707511,1389,ahead
1390,-8.25987456707511,1390,foil
1391,-8.265638271791861,1391,cleaning
1392,-8.265638271791861,1392,seats
1393,-8.265638271791861,1393,turning
1394,-8.265638271791861,1394,also
1395,-8.265638271791861,1395,muddy
1396,-8.265638271791861,1396,clay
1397,-8.265638271791861,1397,ham
1398,-8.271435389476187,1398,onion
1399,-8.271435389476187,1399,comforter
1400,-8.27726630978698,1400,pet
1401,-8.27726630978698,1401,nicely
1402,-8.27726630978698,1402,hallway
1403,-8.27726630978698,1403,series
1404,-8.283131429239377,1404,accessories
1405,-8.283131429239377,1405,lane
1406,-8.283131429239377,1406,fan
1407,-8.283131429239377,1407,sharing
1408,-8.283131429239377,1408,tabby
1409,-8.283131429239377,1409,bookshelf
1410,-8.283131429239377,1410,return
1411,-8.289031151366565,1411,mobile
1412,-8.289031151366565,1412,railway
1413,-8.29496588688638,1413,newspaper
1414,-8.29496588688638,1414,mini
1415,-8.29496588688638,1415,santa
1416,-8.29496588688638,1416,hills
1417,-8.300936053872885,1417,buffet
1418,-8.300936053872885,1418,sleeps
1419,-8.300936053872885,1419,rusty
1420,-8.300936053872885,1420,fishing
1421,-8.300936053872885,1421,jar
1422,-8.306942077933096,1422,seems
1423,-8.306942077933096,1423,funny
1424,-8.306942077933096,1424,butter
1425,-8.306942077933096,1425,rusted
1426,-8.306942077933096,1426,rainbow
1427,-8.306942077933096,1427,lamb
1428,-8.312984392389058,1428,freshly
1429,-8.312984392389058,1429,corn
1430,-8.312984392389058,1430,hugging
1431,-8.319063438465442,1431,stares
1432,-8.319063438465442,1432,mostly
1433,-8.319063438465442,1433,either
1434,-8.319063438465442,1434,stage
1435,-8.319063438465442,1435,posed
1436,-8.319063438465442,1436,backs
1437,-8.325179665482876,1437,ceramic
1438,-8.325179665482876,1438,father
1439,-8.325179665482876,1439,helping
1440,-8.325179665482876,1440,magnets
1441,-8.325179665482876,1441,thin
1442,-8.325179665482876,1442,size
1443,-8.325179665482876,1443,tractor
1444,-8.325179665482876,1444,tasty
1445,-8.331333531057256,1445,system
1446,-8.331333531057256,1446,brushes
1447,-8.331333531057256,1447,trolley
1448,-8.331333531057256,1448,advertisement
1449,-8.331333531057256,1449,teams
1450,-8.331333531057256,1450,twin
1451,-8.331333531057256,1451,pancakes
1452,-8.337525501305176,1452,iron
1453,-8.337525501305176,1453,gloves
1454,-8.337525501305176,1454,picking
1455,-8.343756051055813,1455,library
1456,-8.343756051055813,1456,lay
1457,-8.343756051055813,1457,watering
1458,-8.343756051055813,1458,burger
1459,-8.350025664069408,1459,alley
1460,-8.350025664069408,1460,bent
1461,-8.350025664069408,1461,coach
1462,-8.356334833262672,1462,leaving
1463,-8.356334833262672,1463,sniffing
1464,-8.356334833262672,1464,designed
1465,-8.356334833262672,1465,tablet
1466,-8.356334833262672,1466,chasing
1467,-8.356334833262672,1467,n't
1468,-8.356334833262672,1468,heart
1469,-8.362684060941332,1469,hood
1470,-8.362684060941332,1470,prepare
1471,-8.362684060941332,1471,industrial
1472,-8.362684060941332,1472,advertising
1473,-8.362684060941332,1473,attire
1474,-8.362684060941332,1474,shaking
1475,-8.362684060941332,1475,napkin
1476,-8.369073859040101,1476,gentleman
1477,-8.369073859040101,1477,foreign
1478,-8.369073859040101,1478,tries
1479,-8.369073859040101,1479,paw
1480,-8.369073859040101,1480,almost
1481,-8.369073859040101,1481,hose
1482,-8.369073859040101,1482,bouquet
1483,-8.369073859040101,1483,us
1484,-8.369073859040101,1484,countryside
1485,-8.369073859040101,1485,cases
1486,-8.369073859040101,1486,jumbo
1487,-8.369073859040101,1487,entertainment
1488,-8.375504749370393,1488,forward
1489,-8.375504749370393,1489,cuts
1490,-8.375504749370393,1490,chinese
1491,-8.375504749370393,1491,stoplight
1492,-8.38197726387601,1492,downtown
1493,-8.38197726387601,1493,metallic
1494,-8.38197726387601,1494,matching
1495,-8.38197726387601,1495,poster
1496,-8.38197726387601,1496,bakery
1497,-8.38197726387601,1497,calf
1498,-8.388491944897204,1498,dimly
1499,-8.388491944897204,1499,propped
1500,-8.388491944897204,1500,story
1501,-8.388491944897204,1501,pickle
1502,-8.388491944897204,1502,steeple
1503,-8.395049345443363,1503,multicolored
1504,-8.395049345443363,1504,mask
1505,-8.395049345443363,1505,chopped
1506,-8.395049345443363,1506,multi
1507,-8.395049345443363,1507,marina
1508,-8.395049345443363,1508,biting
1509,-8.401650029474714,1509,seagulls
1510,-8.401650029474714,1510,sub
1511,-8.401650029474714,1511,cowboy
1512,-8.401650029474714,1512,connected
1513,-8.401650029474714,1513,driveway
1514,-8.401650029474714,1514,ladder
1515,-8.401650029474714,1515,parrot
1516,-8.408294572193384,1516,owner
1517,-8.408294572193384,1517,words
1518,-8.408294572193384,1518,collar
1519,-8.408294572193384,1519,hamburger
1520,-8.41498356034418,1520,strip
1521,-8.41498356034418,1521,progress
1522,-8.41498356034418,1522,horns
1523,-8.41498356034418,1523,statues
1524,-8.41498356034418,1524,castle
1525,-8.421717592525525,1525,individual
1526,-8.421717592525525,1526,blow
1527,-8.421717592525525,1527,herself
1528,-8.421717592525525,1528,stool
1529,-8.421717592525525,1529,rails
1530,-8.421717592525525,1530,bikini
1531,-8.421717592525525,1531,piano
1532,-8.428497279510903,1532,sunlight
1533,-8.428497279510903,1533,booth
1534,-8.428497279510903,1534,driver
1535,-8.428497279510903,1535,hiding
1536,-8.428497279510903,1536,amongst
1537,-8.428497279510903,1537,onlookers
1538,-8.428497279510903,1538,devices
1539,-8.428497279510903,1539,heading
1540,-8.428497279510903,1540,larger
1541,-8.428497279510903,1541,calm
1542,-8.428497279510903,1542,busses
1543,-8.428497279510903,1543,tag
1544,-8.428497279510903,1544,sugar
1545,-8.435323244581303,1545,sets
1546,-8.435323244581303,1546,natural
1547,-8.435323244581303,1547,paws
1548,-8.435323244581303,1548,daytime
1549,-8.435323244581303,1549,furry
1550,-8.435323244581303,1550,far
1551,-8.435323244581303,1551,abandoned
1552,-8.435323244581303,1552,mans
1553,-8.435323244581303,1553,spinach
1554,-8.435323244581303,1554,heavy
1555,-8.435323244581303,1555,worker
1556,-8.435323244581303,1556,thrown
1557,-8.442196123869065,1557,seagull
1558,-8.442196123869065,1558,baking
1559,-8.442196123869065,1559,baggage
1560,-8.442196123869065,1560,trunks
1561,-8.442196123869065,1561,frisbees
1562,-8.449116566713638,1562,chest
1563,-8.449116566713638,1563,chefs
1564,-8.449116566713638,1564,neighborhood
1565,-8.449116566713638,1565,typing
1566,-8.449116566713638,1566,more
1567,-8.449116566713638,1567,crust
1568,-8.449116566713638,1568,cliff
1569,-8.456085236029732,1569,organized
1570,-8.456085236029732,1570,shining
1571,-8.456085236029732,1571,motorbike
1572,-8.456085236029732,1572,males
1573,-8.456085236029732,1573,rose
1574,-8.456085236029732,1574,circular
1575,-8.456085236029732,1575,racquets
1576,-8.456085236029732,1576,bats
1577,-8.463102808688378,1577,besides
1578,-8.463102808688378,1578,cold
1579,-8.463102808688378,1579,weather
1580,-8.463102808688378,1580,bearded
1581,-8.463102808688378,1581,mud
1582,-8.463102808688378,1582,ears
1583,-8.470169975911471,1583,cupcake
1584,-8.470169975911471,1584,cycle
1585,-8.477287443680336,1585,bay
1586,-8.477287443680336,1586,chili
1587,-8.484455933158948,1587,cupboards
1588,-8.484455933158948,1588,formal
1589,-8.484455933158948,1589,kick
1590,-8.484455933158948,1590,dusk
1591,-8.484455933158948,1591,tossing
1592,-8.484455933158948,1592,son
1593,-8.484455933158948,1593,wings
1594,-8.484455933158948,1594,candy
1595,-8.484455933158948,1595,wilderness
1596,-8.491676181132435,1596,folded
1597,-8.491676181132435,1597,contents
1598,-8.491676181132435,1598,backyard
1599,-8.491676181132435,1599,lambs
1600,-8.498948940461514,1600,resort
1601,-8.498948940461514,1601,bell
1602,-8.498948940461514,1602,audience
1603,-8.506274980553588,1603,cook
1604,-8.506274980553588,1604,hardwood
1605,-8.506274980553588,1605,balcony
1606,-8.506274980553588,1606,decor
1607,-8.506274980553588,1607,porch
1608,-8.506274980553588,1608,football
1609,-8.506274980553588,1609,cookie
1610,-8.506274980553588,1610,fans
1611,-8.506274980553588,1611,sailboat
1612,-8.506274980553588,1612,pickles
1613,-8.51365508785121,1613,storage
1614,-8.51365508785121,1614,mat
1615,-8.51365508785121,1615,sizes
1616,-8.51365508785121,1616,really
1617,-8.51365508785121,1617,t-shirt
1618,-8.51365508785121,1618,thick
1619,-8.521090066338727,1619,washing
1620,-8.521090066338727,1620,dishwasher
1621,-8.521090066338727,1621,lounge
1622,-8.521090066338727,1622,lounging
1623,-8.521090066338727,1623,apron
1624,-8.521090066338727,1624,helmets
1625,-8.521090066338727,1625,tunnel
1626,-8.521090066338727,1626,hospital
1627,-8.528580738067886,1627,bars
1628,-8.528580738067886,1628,neat
1629,-8.528580738067886,1629,licking
1630,-8.528580738067886,1630,upon
1631,-8.528580738067886,1631,decoration
1632,-8.528580738067886,1632,kitty
